,United States,Mexico,Dominican Republic,United Arab Emirates,India,Lebanon,Spain,United Kingdom,Luxembourg,Russia,Malaysia,Canada,Germany,France,Bolivia,Japan,Argentina,Switzerland,Central African Republic,Israel,Italy,Saudi Arabia,Panama,Belgium,Austria,Egypt,Iraq,Yemen,Jordan,Congo,Mali,Tunisia,"Palestinian Territory, Occupied",Bahrain,Morocco,Qatar,"Iran, Islamic Republic of",Oman,Azerbaijan,Kuwait,Chad,Australia,Burkina Faso,Ukraine,Venezuela,Colombia,French Guiana,El Salvador,Turkey,Honduras,Vietnam,New Caledonia,Kyrgyzstan,Poland,Guatemala,Paraguay,Uruguay,Kazakhstan,Chile,Cuba,Cameroon,Puerto Rico,Algeria,Holy See (Vatican City State),Liechtenstein,Ecuador,Martinique,Peru,Costa Rica,Syrian Arab Republic,Cyprus,Belarus,"Moldova, Republic of",Senegal,Mauritania,Greece,Bulgaria,Tajikistan,Turkmenistan,China,Netherlands,Estonia,Georgia,Nicaragua,Réunion,Ivory Coast,Benin,Mauritius,Armenia,Monaco,San Marino,Slovakia,South Korea,Uzbekistan,Madagascar,Libya,Guadeloupe,Aruba,Latvia,Hong Kong,Guinea,Rwanda,Namibia,French Polynesia,Falkland Islands (Malvinas),Sweden,Lithuania,Sudan,Hungary,Togo,Western Sahara,Montenegro,Gabon
Nicaragua,0.29196211919457526,0.4297227947720391,0.4351443060400618,0.183554630795984,0.2908194738585723,0.21042266973465928,0.27941621356071233,0.3074293372162499,0.30018502859908436,0.3112411030980451,0.2989221277457643,0.29853703262339015,0.30536108153352615,0.36922192206130344,0.27008889302230055,0.28231503984472195,0.32652974322678086,0.3318115363652143,0.2783907598974503,0.2792761083847517,0.2716205771649721,0.19115353499620102,0.36600308324463404,0.3765542310372484,0.28045633546424176,0.17535540420649653,0.17228330094773936,0.17376245883104335,0.184674183725834,0.25398522474614094,0.2059035826477782,0.2190675635008965,0.17600166778223103,0.17138825515438028,0.28720848200450344,0.207176758779819,0.2241586089039015,0.20015916602482486,0.2387793934270398,0.17621534829903207,0.24924906664537683,0.28618406881238934,0.1784154448207117,0.2556364655487743,0.42296608190661844,0.41732108023159564,0.25733270123041974,0.4042785370437295,0.2017696754188414,0.4058502773413435,0.2754141384389698,0.2750601559950995,0.19088713878576824,0.27258732445489686,0.4231805770611917,0.31939825692427815,0.42306875863037274,0.24074514455939622,0.41976445770981696,0.40133088601033473,0.2723105632888251,0.36329811709736115,0.25367938234887666,0.2774706416246572,0.2695710951890613,0.4252680846888155,0.26289805868073246,0.4039192480909277,0.3787236984085933,0.1743375124142913,0.2176375816413083,0.21185039312243903,0.18567092738785884,0.2884712358358691,0.1883219367756669,0.1876716718326964,0.2031632407263505,0.1947955151072991,0.1700554059880992,0.2412613807474735,0.20709705651941435,0.19160722296375454,0.1674453888423022,1.0,0.2963903652634816,0.20200253062108497,0.24681025992208394,0.26815216801107655,0.24257464495002878,0.23750197391866057,0.16921669591059074,0.19262834591716305,0.2610637238672573,0.24127770234668622,0.19914613385211488,0.17029807192088753,0.2671237411603171,0.20430881543554225,0.17414142955266465,0.2268360887008628,0.20625377794197552,0.17239442302438024,0.21013368557633016,0.1798160269920519,0.18330970751432196,0.1674453888423022,0.1734220390769764,0.1674453888423022,0.1674453888423022,0.17347707984434668,0.17596996903569928,0.1674453888423022,0.17347707984434668
Réunion,0.2610144112038576,0.2898833402139813,0.2968601850717335,0.1809755972482291,0.25347331307798493,0.2029151392481059,0.22527755720309495,0.27322005501703694,0.3231471995985563,0.2677784620416991,0.27693706175280897,0.27924571828031997,0.309867899994992,0.3264884897859368,0.21664888438862007,0.2913056212537869,0.2279038084706566,0.32288165705351346,0.3523027178739494,0.2891035304640984,0.2424485100693774,0.1958685977679714,0.28047933437868133,0.31667327631002073,0.24207828766669548,0.17400724759885466,0.1716898565708872,0.16926220934435765,0.18363181604672818,0.30761454010170686,0.1674453888423022,0.19900107738297435,0.1752855869273815,0.1694337258549855,0.2646895575642709,0.2030442790138811,0.21486684362847297,0.19229156390274238,0.26495875472575214,0.18138447782964817,0.302820436591136,0.2611680229264278,0.17814068064264033,0.24565766891409002,0.2842322418728026,0.2968592019812547,0.34400081283175676,0.27413688706544637,0.1878875917949514,0.3147398932336355,0.2483118471850928,0.31886844899625033,0.184993397956699,0.2694579047768386,0.28083103153457356,0.29085183645655277,0.3198190959336905,0.2125466390282158,0.28398388184875745,0.2574322426781679,0.3111255538911829,0.24910832279570627,0.23124175273891723,0.29041277103913654,0.25731826772973077,0.27828708266637137,0.32635432497804895,0.2814119097845623,0.2835688797095167,0.17732424964735938,0.19363511972573466,0.21739006768735303,0.18497903897352996,0.2679139127621659,0.2169880387873433,0.1963780615648607,0.17104416727701444,0.17324896435078252,0.17075711644976022,0.22653092585110868,0.21851323115585986,0.18298822822792926,0.1674453888423022,0.2963903652634816,1.0,0.2604728777630193,0.24909590955959737,0.28589836449855976,0.21189851548515348,0.2135500062591852,0.17066400797730252,0.20198226920648243,0.2623294145251033,0.25499476025152157,0.17560670225988217,0.1719166730644296,0.31427775172743144,0.1917657234470871,0.17690896057225003,0.2505843639617379,0.23451999618669073,0.1951677047464142,0.23986799490209432,0.19847544821951124,0.17095608537036067,0.18102782461664912,0.17081458989684573,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
Ivory Coast,0.20114760997510717,0.21689807357558433,0.22064640624695075,0.18230445074191304,0.21165002664435661,0.1927693455833468,0.19819039308579744,0.2378513995325291,0.23356787564124493,0.224045506072152,0.20604309256104814,0.21269345932169104,0.21980504527898137,0.25175091085305445,0.18326034066847618,0.21756039271077743,0.19607526681004517,0.23652440240943773,0.23906917940598926,0.2092800109555537,0.22355909740447377,0.17896832666860407,0.22681858496972152,0.2518303776372196,0.19596046859793614,0.17656690844633938,0.17705968486603496,0.1781173953274212,0.17549481211656293,0.2505843319212825,0.1674453888423022,0.21968501486097092,0.1754911458463423,0.1680661988211819,0.2041309451485216,0.18919095258621355,0.1978735172133217,0.17610494378881025,0.22847247787633573,0.17385951783210385,0.2526095293767091,0.1915066612032691,0.1943431490979971,0.20384746685603627,0.21590821177454356,0.21955823930502139,0.23861949823480333,0.22276186110986296,0.1889250495680581,0.2397001277305425,0.21059606885237192,0.2694895219645185,0.17707126460211509,0.2505846262672833,0.21902724119152828,0.2167373210118304,0.20214521691462595,0.19715552378637902,0.21370963612338922,0.22047454265850042,0.26282673668778855,0.2137625050524179,0.23317224055042074,0.2549173737715399,0.23297810987600032,0.23500691883780156,0.22014033583407389,0.23144370314655371,0.24622158591225263,0.17330404085767903,0.20721619818213266,0.22997895802476098,0.17526316733974023,0.26545289106032877,0.238531820818371,0.26315402555793665,0.20432706170665715,0.19271513395929252,0.1674453888423022,0.19889075562503578,0.2331410738283266,0.1801868632112782,0.1674453888423022,0.20200253062108497,0.2604728777630193,1.0,0.2057950535993116,0.23471076170961536,0.19473207165274864,0.2244080125451854,0.1674453888423022,0.22928611741389626,0.2103698519679087,0.18419599776354312,0.1674453888423023,0.19655277370334312,0.22966449366921338,0.21850352427210085,0.1674453888423023,0.18824898751218866,0.25845614599384825,0.1674453888423023,0.18564734601629307,0.2032008563976404,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
Benin,0.24700610716496463,0.2673453266807465,0.271993468874688,0.20589161494696717,0.24519618370883722,0.214785684005958,0.20758690531018498,0.2457330579217053,0.2811935246106536,0.2953299184056404,0.2429470833020161,0.2537556846111908,0.2827888646603368,0.310145523996494,0.20645155855352526,0.24069162324066518,0.213763720924672,0.28682466476590396,0.23470165489664363,0.2263406840982407,0.22715220453606455,0.21960396009440175,0.255918150654751,0.294244680422464,0.2677643154210796,0.19340750923088745,0.2109548199653123,0.2058802299832886,0.20956088860400157,0.2264169245964368,0.24572304132027223,0.22982990093089584,0.19968939903082517,0.17635139802777466,0.27094372889237317,0.21864678340472055,0.21816667292042013,0.18766132077642472,0.22784342028459204,0.20790621173521762,0.2446783413972371,0.24292216996526084,0.1794065668260172,0.23684814236079388,0.25339931373917945,0.2609345265762054,0.19905387928775697,0.2507427862290049,0.21966035322515176,0.27589752225145214,0.2482188899852812,0.22976339992278638,0.1910332270948052,0.24649658573757127,0.26039794962786644,0.2411100611732928,0.23545228535474427,0.21278690980432047,0.2574513827506606,0.2621609367308667,0.25816732724152025,0.26020168590482606,0.24578488358993045,0.24525527633435873,0.23120276284358676,0.25557343453418646,0.22067844844302598,0.27166337662656526,0.2764169980580432,0.2207832390208907,0.21339365854922554,0.21786089683445053,0.1674453888423022,0.264940960442137,0.19176834728463477,0.19796635580697397,0.21972275613949732,0.20622259402450682,0.1674453888423022,0.22539947274751027,0.1818624480349582,0.17717564304055333,0.1674453888423022,0.24681025992208394,0.24909590955959737,0.2057950535993116,1.0,0.21759263015470254,0.23240326074899476,0.22560163185100657,0.17102994234889024,0.1674453888423022,0.21182805752633393,0.17964671010438593,0.26542558316542064,0.1866789613467198,0.21682304194729718,0.17568605943186388,0.18127654767757606,0.2067408176390736,0.27184366670808235,0.1674453888423022,0.17641112192249686,0.1674453888423023,0.18172161423113276,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.18111967586724143,0.1674453888423022,0.1674453888423022,0.1674453888423022
Mauritius,0.2328233560357551,0.2728097070331422,0.2590052657134334,0.18566603097082535,0.24104771983745632,0.19282627506532235,0.21881164651400098,0.2594744183606512,0.27237218554406717,0.23104590956806603,0.2629154238989906,0.25488379707990017,0.24572443680178802,0.31482370844911556,0.19717089533061116,0.25628999383435813,0.22058658432092604,0.2700787694520156,0.296643747044534,0.2484537617126612,0.24673754915194412,0.18800151802825138,0.25477037461224517,0.32412273881287035,0.23250611990014913,0.17535300340592774,0.18044395141138836,0.17727745486458746,0.18142131304147724,0.29079796059107077,0.1674453888423022,0.18371820642951808,0.17572394467486996,0.17052267968660229,0.2652990425056371,0.1934265783872402,0.20060861325925783,0.22675587297162336,0.2444085091800141,0.17859002980856653,0.24450638073449682,0.23423724833676818,0.18735837913789866,0.2362712515199782,0.2649425544074322,0.3141514774715044,0.3214748675260053,0.2502637764346849,0.1930503563205963,0.2649912354962707,0.2877266655686176,0.31838296916346653,0.19148512344532442,0.2675028112453035,0.273648340225619,0.2541371986867459,0.2707591634855371,0.24212798684642445,0.2686905985558501,0.24292157870844366,0.25643388859080685,0.2246899388647423,0.22763660697521515,0.24744762546223797,0.23657834724965565,0.27652722498714377,0.31717094938882495,0.27128911715807424,0.26869208273542144,0.17397992443433097,0.1969918652971886,0.22263872098967585,0.20811995058891097,0.29277040997518133,0.17293310934346073,0.19240765953187844,0.17536461737931763,0.17667465284084993,0.19678890863538567,0.22039707502602224,0.26621567055248674,0.18466703155723008,0.1674453888423022,0.26815216801107655,0.28589836449855976,0.23471076170961536,0.21759263015470254,1.0,0.21787312146860316,0.287019629750604,0.19719914478599576,0.22386636996919318,0.24808407869398386,0.22649990871438308,0.1909340816441022,0.17050179666185483,0.30761940055318626,0.1937150343266002,0.18943769761950602,0.22577189459653946,0.21803095133644124,0.1778075501536156,0.2372409791578325,0.18280475568264776,0.18143676928176877,0.1674453888423022,0.1994280856743964,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
Armenia,0.30609375484349755,0.29948039861193787,0.3165876349392901,0.25469420358734673,0.3755539368736551,0.2828229384412838,0.24004446956457937,0.35995783265269665,0.2841734853849678,0.405116716927138,0.3681941696923092,0.35462711241707434,0.3262159297482269,0.313539673637076,0.20293039291420856,0.25736064218793964,0.24537770687585392,0.31432835778442025,0.2517657698839153,0.3628590510623576,0.25681561261488917,0.2540907376165662,0.27070187268534573,0.32468825332431017,0.2886016735933298,0.2056224362946013,0.2066845707177074,0.21478518334074093,0.23308169740816287,0.2763090959278627,0.18247423624411863,0.23800927444805753,0.21981011673509343,0.18589223350309392,0.29168287126125947,0.26268539089055776,0.42033707864795045,0.21331844987879256,0.3328138794888097,0.2291217002027437,0.29016748815537674,0.30563166045086254,0.17130359639868709,0.3464245441914614,0.28255017394033677,0.26207529126482987,0.25543334764259895,0.27466295184880163,0.2693059002326752,0.2803477199846056,0.2540968231882702,0.2212503633238645,0.27611224039166915,0.30772622166825214,0.3114422451922516,0.2601037852684225,0.2930399015081906,0.29633788346330436,0.2784731284593699,0.3088798162101687,0.26341130697077597,0.2653600235320511,0.2665847112731098,0.2797415841767017,0.27416952230394964,0.2504268848428277,0.23990952124953702,0.28765101447438146,0.29350049926912747,0.22308357571030635,0.28656196639999376,0.25655776834582344,0.19439257757658202,0.21834633178513907,0.22284770204777204,0.2410287395955053,0.22282810100102646,0.258820444361607,0.24450340757431743,0.23429790298249564,0.21327559257021322,0.25383619111910827,0.18571506420885164,0.24257464495002878,0.21189851548515348,0.19473207165274864,0.23240326074899476,0.21787312146860316,1.0,0.18429692724560742,0.19423407376118496,0.17953978109355995,0.2511239608949919,0.2151949541245214,0.17140858138946113,0.19413016230809887,0.23811416876910263,0.1832231351919823,0.22924877989679382,0.21961832279790605,0.18389151275766835,0.2618707938362851,0.19719666765076838,0.1674453888423023,0.1749675387287868,0.1674453888423022,0.20823245730888684,0.1674453888423022,0.17294882474250617,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
Monaco,0.2024983572928608,0.2413071154313614,0.24665725197986577,0.17709249660135418,0.21280437776393069,0.1897311211762741,0.20306716900288113,0.2214460884808841,0.23850257986169376,0.22907537568835257,0.23276573155709046,0.21026281042455197,0.22277229703720014,0.2838535928366338,0.19249408718249073,0.21902034572351003,0.210187486723737,0.24737331647444694,0.2192080960014532,0.2115050917159138,0.2583756446316241,0.17725349428391035,0.22071498238739795,0.27025384787857665,0.2307663775732567,0.17305155204350742,0.17178254000607063,0.17303014536142924,0.17947569915945827,0.22988981344928683,0.20212883400472936,0.190281918315084,0.17790310832672362,0.16864931810697636,0.20843397032800404,0.1828711795292196,0.19378533707580559,0.1843654720980049,0.21970499418580536,0.1797305019923744,0.20676561689229633,0.20214741037621298,0.18356753891276856,0.23154505584612772,0.23789119000898873,0.2606866747865212,0.2148651170824727,0.23997178223505777,0.1846792955653489,0.22072862884018252,0.22521908782377564,0.2605005224710486,0.18602353823856466,0.22346072923067728,0.21520187570514926,0.2730151503256627,0.2215252127095475,0.24361178609379175,0.2333958726825076,0.2213859434683506,0.20550550314215377,0.22793485977831673,0.22752504879569135,0.2616647730131688,0.21299706561898513,0.2548406387882387,0.2653124243335828,0.2575431222793556,0.22697139482841666,0.17050778893136243,0.19037774531146823,0.2330502278814418,0.18828972805563837,0.2539841966644235,0.1674453888423023,0.18126343944429835,0.208182542303594,0.17866742152231685,0.1790444118298622,0.1958470454629927,0.24601507304416892,0.21920103134485858,0.1674453888423023,0.23750197391866057,0.2135500062591852,0.2244080125451854,0.22560163185100657,0.287019629750604,0.18429692724560742,1.0,0.22179379836869895,0.1863772894387934,0.2230988150936758,0.19799459467623193,0.19789324013582965,0.17096865088945568,0.21355454088281034,0.1674453888423023,0.2180267390932652,0.19261657957883593,0.19897998692721552,0.1674453888423023,0.17914488266551787,0.19820263209779965,0.1674453888423023,0.1674453888423023,0.18766172038074935,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
San Marino,0.1720846465207445,0.17534318368157953,0.1885329443406547,0.16883687654226276,0.17230713279134868,0.16818467830614148,0.1800534540255747,0.1769290533723369,0.19454552103754685,0.1912648407985018,0.18336863305627904,0.17504619857357684,0.1931244694887143,0.19094120576572982,0.16951026070030117,0.17083798934442684,0.172554371916378,0.1928968364280902,0.1674453888423022,0.16979432755689017,0.324295245954473,0.17053362614690415,0.17400101637085497,0.1874141573984216,0.19513134734874893,0.16792035310154474,0.1674453888423022,0.1674453888423022,0.1682058404456327,0.1674453888423022,0.17638194684760033,0.16933960498489387,0.1674453888423022,0.1674453888423023,0.17618568035959659,0.16974452014523778,0.17519711314119946,0.16874298237995122,0.16917271236501719,0.1702432190877804,0.1674453888423023,0.1771893868795521,0.1674453888423022,0.21432136498554077,0.1848210470500361,0.19097031561684497,0.1674453888423023,0.1835758441012496,0.17198210091899135,0.17065461081278832,0.1674453888423022,0.18343153378404575,0.1674453888423022,0.19161527657000654,0.1686061340830961,0.21405218267703718,0.1699314424918813,0.1674453888423022,0.16999074679197235,0.1779126661481184,0.1674453888423023,0.1728664310413227,0.17098916440744394,0.1954498414319289,0.18025127750830727,0.186831637747219,0.1674453888423023,0.18243430077379674,0.16844973023284215,0.1674453888423022,0.192640125370227,0.1674453888423022,0.1674453888423022,0.1868333282606034,0.1674453888423023,0.20205027013105759,0.1730957514299689,0.17276262009363308,0.1674453888423022,0.17042632430911264,0.32532588546331576,0.25150125212906904,0.1674453888423022,0.16921669591059074,0.17066400797730252,0.1674453888423022,0.17102994234889024,0.19719914478599576,0.19423407376118496,0.22179379836869895,1.0,0.18297094974275496,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.19143342923855133,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.20228318930081868,0.1674453888423022,0.1674453888423022,0.1674453888423022
Slovakia,0.17239906037819175,0.1858692807125013,0.18793601011910166,0.16923739793632142,0.17592926160501288,0.17160111570806702,0.1815196778668784,0.18053794537195766,0.19302470844795294,0.18735384264590638,0.17654640997870497,0.17525377320009483,0.1852131334382523,0.19723147051159917,0.16793695498213446,0.17873213012586542,0.18554521506163535,0.19184777376290496,0.21483491321471293,0.17134817018403714,0.22949919197847735,0.17022019175617165,0.1887188081867569,0.19802039364439494,0.17515518836715926,0.16837427134792404,0.1674453888423022,0.1674453888423022,0.16827741354331605,0.20672340889621643,0.1674453888423022,0.17530690314993946,0.16935221497435027,0.1674453888423023,0.19218462864345254,0.16996147902395542,0.17358471885430093,0.1724030914764002,0.17518800369775867,0.17231030576359008,0.1977793379329006,0.17301851637084653,0.1674453888423022,0.18477531036476402,0.18802211411606295,0.19809666561375905,0.21095213203361185,0.18699696725505677,0.17034233263014387,0.18770547865289244,0.18206456886641198,0.1990749295478368,0.17249399155932799,0.21375086272640254,0.19190748260584578,0.19423587175429535,0.1897351090208773,0.1921098697545104,0.1909958755312804,0.1980164410572528,0.2039706363987125,0.182396398562909,0.17949065746081572,0.203229641479171,0.18377516663494442,0.1865551535710307,0.19534366365304345,0.19216917311347115,0.19403351681266712,0.1674453888423022,0.17295242234419728,0.17481853955875404,0.19134018814412845,0.20102192648755834,0.17754843537587517,0.19527834170756764,0.18081010709830292,0.18630558273633935,0.18325587626250817,0.17278577289182517,0.1778303049231018,0.1831541695324006,0.1674453888423022,0.19262834591716305,0.20198226920648243,0.22928611741389626,0.1674453888423022,0.22386636996919318,0.17953978109355995,0.1863772894387934,0.18297094974275496,1.0,0.1740550752690887,0.17574457322901094,0.1674453888423023,0.1674453888423022,0.19735651902121765,0.1674453888423022,0.18213731876473416,0.1674453888423022,0.22075272520565292,0.1793058207009388,0.1674453888423023,0.1674453888423023,0.1857846884951767,0.1674453888423022,0.18438944368845034,0.1674453888423022,0.1674453888423022,0.1674453888423022,0.1674453888423022,0.1674453888423022,0.1674453888423022
South Korea,0.28072723089510054,0.31476082601629796,0.32217876839117376,0.1859984165669154,0.29402087346052874,0.22404303790147473,0.23260664948812404,0.3076889473065807,0.27190736742859223,0.30579983494395835,0.33376416116999463,0.3101694809513834,0.2766977532289603,0.30646406459264186,0.21618112460904082,0.29660115046538627,0.24747760235163652,0.2948489438954389,0.2847486114915664,0.2877333204455639,0.231853646041578,0.19641011905037187,0.27565187879226094,0.31946672893084826,0.24876236841021027,0.1770811606134366,0.17329168797096883,0.1743585920020928,0.1786632261209532,0.2799220905442892,0.17631521208834977,0.1915050450787379,0.18162596812286913,0.16887452694240668,0.2598058370565307,0.20524648594617223,0.2362546026224085,0.20004888174291913,0.24658495687310789,0.18244142141009756,0.24588975765334098,0.26713227561220654,0.18799317127565207,0.25418819569625073,0.2962203149797493,0.2887929566261862,0.23993658529132877,0.2918676024498654,0.22011718589008233,0.2901509551860961,0.28674519527725995,0.25571898002519555,0.23443076855280853,0.23584348573958114,0.28468162423246735,0.2914953645235384,0.293666848233173,0.2823165402197314,0.30144285201441423,0.2805820311471229,0.24783990875125128,0.28329190151910877,0.20499464096726283,0.25652126036883405,0.22331311050617753,0.3116756707348911,0.24554391867772118,0.30122602567532675,0.27463896196699544,0.17328948136282696,0.24637234435816802,0.23372229488401852,0.1804988014861325,0.23589377339923312,0.19012950985362853,0.18957953798460758,0.2225402093793577,0.18354532694557013,0.1702813180264272,0.2542625223541114,0.22355084621170085,0.206866336368155,0.17426175134555333,0.2610637238672573,0.2623294145251033,0.2103698519679087,0.21182805752633393,0.24808407869398386,0.2511239608949919,0.2230988150936758,0.1674453888423022,0.1740550752690887,1.0,0.2610671296224286,0.18297668088375885,0.17143490044873222,0.2647148542759701,0.1674453888423023,0.21926488461178495,0.299489060676017,0.2021889369733132,0.23373234161863743,0.18704218647473114,0.17124831022073395,0.18426009969918888,0.1674453888423022,0.21186570515542047,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
Uzbekistan,0.20410075207892397,0.23917514976110799,0.23348264555723774,0.1745980445251768,0.2479076061339357,0.18421338733716053,0.1973411394685849,0.2169885623517651,0.222133621060275,0.2529095473690721,0.24486246042585835,0.21930873003835216,0.21131254207908923,0.24065693173703084,0.18836588110220676,0.2245292789837321,0.20266070845017015,0.21885402025652734,0.22824637057649633,0.23831390772861338,0.19594835901796226,0.18189043526349957,0.24606724703441196,0.2467948994431176,0.2039954938524775,0.17501341632374567,0.17027709675973857,0.16876176335452941,0.17472321157117898,0.2264702294759794,0.17283269029449488,0.19436292517442533,0.18146310561399026,0.16794411449483782,0.21960164209978628,0.18738663097427088,0.18921955966147086,0.18887987859247968,0.25181883192347765,0.17757347724967676,0.20990036665134448,0.20582654434020098,0.1962694677554031,0.24828605906437562,0.22237194121906045,0.2530639530153268,0.21462178277127353,0.22341389308647885,0.21499791987087125,0.2184986265373533,0.3143376403147299,0.23865127937084674,0.2150373715692102,0.2191991508212232,0.24842067479358854,0.23410459217925605,0.24392598773866225,0.26705709069768246,0.24440262736510865,0.2212077747435638,0.21367084040210527,0.21312157533424014,0.20487044542602617,0.21155562352756763,0.19101173246500724,0.24784199186385147,0.23274043412333012,0.2502692599202615,0.20962907670366004,0.17561404301044037,0.22635403267640852,0.28206337954535554,0.20244631250459533,0.2274127470165337,0.1828228762138996,0.18398731709504113,0.24623362176243868,0.2011508356619729,0.1674453888423022,0.2779477592565551,0.2218038819455065,0.23821903313128623,0.1795222427537838,0.24127770234668622,0.25499476025152157,0.18419599776354312,0.17964671010438593,0.22649990871438308,0.2151949541245214,0.19799459467623193,0.1674453888423022,0.17574457322901094,0.2610671296224286,1.0,0.20608416647867034,0.17214630799837194,0.2029897729096668,0.1674453888423023,0.24356534437438715,0.22835271621293884,0.19323731762336227,0.18663744989085318,0.1953804541441413,0.1908090703079095,0.17524609107677636,0.1674453888423022,0.27746260340805873,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
Madagascar,0.17917295415211965,0.19623804216172358,0.19677067273973403,0.1674453888423023,0.19040090074458116,0.1753889357720877,0.1747409428526564,0.18289349076071693,0.19900279330135395,0.1929023042240674,0.20055602554936214,0.1846931439134668,0.18775020785131202,0.22382798966881123,0.17489264878097244,0.19972866598569006,0.18332300003173618,0.18076269004367962,0.18360277846021067,0.17902004537715765,0.17645677198162402,0.17031935816547883,0.1881245672857137,0.21665786613825455,0.1836125694679056,0.16796190393556665,0.1674453888423023,0.1674453888423023,0.1683377912187326,0.18294361663536707,0.21930068423696736,0.18861559460944533,0.1674453888423023,0.1674453888423023,0.20965648180466678,0.1692438449545679,0.1696231757839829,0.17055912715555743,0.17528911601341413,0.1674453888423023,0.18101923603475623,0.1819759692434305,0.1674453888423023,0.16947047187829312,0.1945947010049568,0.20186126599509657,0.1674453888423023,0.1969663445547689,0.17076372603573609,0.20212728609492137,0.22434737058388998,0.17868744982772322,0.1674453888423023,0.17858407541677357,0.20776143281076986,0.20867115127401392,0.18704373750723413,0.17321349427712585,0.19337697206499815,0.19102133429866874,0.19536889102428623,0.19876016611721592,0.17735204825253215,0.18396423703636355,0.1699736858865153,0.20020570251286463,0.1674453888423023,0.2147345170066397,0.21768768953706596,0.1674453888423023,0.17010479178975224,0.1674453888423023,0.1674453888423023,0.2501364545631366,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1814806799494092,0.22293250715662782,0.1674453888423023,0.1674453888423023,0.19914613385211488,0.17560670225988217,0.1674453888423023,0.26542558316542064,0.1909340816441022,0.17140858138946113,0.19789324013582965,0.1674453888423023,0.1674453888423023,0.18297668088375885,0.20608416647867034,1.0,0.1674453888423023,0.1711975637556601,0.1674453888423023,0.1674453888423023,0.17575386831506046,0.17946954812768479,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.2503769839408102
Libya,0.18074190078878316,0.17640801398351424,0.1818532888687151,0.26398602224721823,0.20435601294844297,0.2239465395804967,0.17400724948668256,0.19489604393348048,0.19400562853398184,0.20733210715866301,0.18899731422183474,0.18640461299293387,0.19121053348831363,0.1899744482889063,0.16913289668004194,0.17590407513609385,0.1713023719753206,0.18605507113009034,0.1816189470939924,0.18405363515360285,0.17997117429077691,0.2699914539881929,0.17745389340253148,0.1814514905267245,0.178513894344842,0.27449287310214776,0.25771166397488365,0.288997661566712,0.23337995421786661,0.18528209454213196,0.1788318355435885,0.41608168642909615,0.3076847513767089,0.1946445268979683,0.20317538434907034,0.2948198452692742,0.20924493366586105,0.21558874893232716,0.18642707972290506,0.24442999104527963,0.19771690034836054,0.1813314618802785,0.17368957724733047,0.1760355684134799,0.17294324965638141,0.17052822104478627,0.18503913265549932,0.1737079737785604,0.21325690588077018,0.17424268787987374,0.18565128139003229,0.1799954538501083,0.17079372831801432,0.17740687921424936,0.16951500660411867,0.16993551295192189,0.17039249789374855,0.1843235153873648,0.17583915310450293,0.1728197516933183,0.1863492987764126,0.17569123303241418,0.3231899899257955,0.17618790618816316,0.17506283217636398,0.1779858814493469,0.17734929075533445,0.172972939822975,0.17744986328817092,0.23320785107903985,0.21423312988342758,0.18334639397613717,0.1674453888423023,0.19364668039872301,0.17722742345089804,0.20990973785569889,0.18556296340785905,0.17118373151891453,0.17023354571609373,0.18335286595930445,0.1674453888423022,0.17300812661578457,0.1674453888423022,0.17029807192088753,0.1719166730644296,0.19655277370334312,0.1866789613467198,0.17050179666185483,0.19413016230809887,0.17096865088945568,0.1674453888423022,0.1674453888423022,0.17143490044873222,0.17214630799837194,0.1674453888423023,1.0,0.18847030065153791,0.1674453888423023,0.1674453888423023,0.1718427502879767,0.17076175771507163,0.1674453888423023,0.17735587766169503,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
