,United States,Mexico,Dominican Republic,United Arab Emirates,India,Lebanon,Spain,United Kingdom,Luxembourg,Russia,Canada,Germany,South Africa,France,Bolivia,Nigeria,Philippines,Argentina,Switzerland,Central African Republic,Pakistan,Italy,Saudi Arabia,Panama,Kenya,Belgium,Austria,Singapore,Egypt,Iraq,Yemen,Jordan,Congo,Mali,Tunisia,Bahrain,Morocco,Qatar,Oman,Chad,New Zealand,Australia,Burkina Faso,Malta,Ghana,Trinidad and Tobago,Malawi,Venezuela,Colombia,El Salvador,Turkey,Honduras,Ireland,Kyrgyzstan,Poland,Guatemala,Paraguay,Uruguay,Kazakhstan,Cuba,Cameroon,Puerto Rico,Algeria,Holy See (Vatican City State),Liechtenstein,Jamaica,Ecuador,Taiwan,Costa Rica,Cyprus,Belarus,Senegal,Mauritania,Fiji,China,Haiti,Nicaragua,Ivory Coast,Benin,Sierra Leone,Mauritius,Uganda,Saint Kitts and Nevis,Monaco,San Marino,Saint Lucia,Papua New Guinea,Nauru,Madagascar,Tonga,Brunei,Bahamas,Libya,Zambia,Antigua and Barbuda,Guyana,Barbados,Guinea,Vanuatu,Rwanda,Namibia,Comoros,St. Vincent and the Grenadines,Somalia,Samoa,Dominica,"Tanzania, United Republic of",Seychelles,Grenada,Belize,"Virgin Islands, U.S.",Burundi,Gambia,Sudan,Niger,Liberia,Lesotho,Togo,Gabon
Brunei,0.19046829360251172,0.20781466051159758,0.2218439741517887,0.17355226826024184,0.20073979353212756,0.17566831408726402,0.18082570276901988,0.1961385159311072,0.2032652680951701,0.19842720062240615,0.2030623656532008,0.18381010408952536,0.18436594048985244,0.21789881277344259,0.17389514439381226,0.1699488485129863,0.24081847842756443,0.18607660096961975,0.18713478055600208,0.19833787124962765,0.19557081210454808,0.18247644746425462,0.17393058927720517,0.21734589234932222,0.20767378863724295,0.21158597989782046,0.1840000690386956,0.1964792430302491,0.17128108448202461,0.16805272654941372,0.17354557029149076,0.17038840845185232,0.20484658903885333,0.174796682473771,0.1691416603287128,0.16888293542916988,0.2123651085814131,0.1688533082981616,0.18086276797599998,0.2078164451425788,0.21568406102434656,0.20103667964864214,0.1674453888423022,0.1674453888423022,0.18996735656950603,0.21539547419168303,0.1674453888423022,0.20364808704632642,0.19793115528194172,0.21876513557915456,0.18397404058008493,0.20424939852779744,0.19993190456120635,0.17120606950704587,0.17275946587864432,0.20559818912474814,0.20927272199961833,0.19972970502723153,0.2235814634972142,0.2106207433120092,0.18395681263506192,0.20431113808027923,0.19014827439912607,0.1961069043016943,0.1674453888423022,0.19715414738108994,0.21374559023837636,0.18807365924516217,0.19937309455749586,0.18570725366266416,0.17514070160306272,0.1984480422102094,0.1674453888423023,0.23215252810599019,0.19852395449070293,0.21204291594030655,0.19962124712045715,0.20083442627527193,0.222853646178224,0.1674453888423022,0.1950956829002778,0.18698380243753965,0.18854405006580133,0.18041652305513267,0.1674453888423022,0.2066656516563634,0.27461835732810047,0.21260024100271513,0.21077609588796986,0.24216166223158964,1.0,0.227665371658887,0.1674453888423022,0.1674453888423022,0.26761993195859113,0.17533786661039052,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.19754612149566075,0.17982017279251605,0.1674453888423023,0.1850484784190568,0.21497266268771276,0.1875603188222863,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.18622301903869642,0.18462934175481327,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423022
Bahamas,0.19876586135732688,0.2134788308410469,0.20850525619407845,0.1700794466713974,0.19428016962074357,0.17345119455945512,0.18686736549659044,0.19885852561951334,0.1955542593607783,0.20218624932480855,0.20227077768754365,0.18148575123554578,0.1993774551326034,0.21512821300752816,0.1764920336206659,0.1697478834810705,0.2222751508419165,0.18904303011277368,0.18812619212559445,0.20520957488954672,0.19115850069135887,0.18800339179366876,0.1712027197571826,0.21814082543639468,0.1964298176134548,0.20970222461145283,0.17885831137421693,0.1989648469364359,0.16881722665834786,0.16810198129988752,0.1674453888423023,0.16820641871001452,0.203272117607057,0.1674453888423022,0.17310010741158943,0.1674453888423023,0.19570475403374055,0.17575464957358333,0.18078498748276906,0.19194388686598363,0.20108813152319838,0.19629147917970313,0.18990352137151234,0.17623711522773078,0.18778214283594807,0.1789348982916359,0.1862353999435843,0.20343967812167185,0.23043631004349785,0.23184956262790402,0.17956432303240277,0.1962297529765531,0.18976403940257958,0.20852225085466003,0.187907742844712,0.22007043912388913,0.2186536999716796,0.2131148816299251,0.22022520366085507,0.20198677227804962,0.21555368009679554,0.20566034800938715,0.1733267788126207,0.1982671848699269,0.17602197185959756,0.2236885315208682,0.2449333196826673,0.1994010449951218,0.20459289470824837,0.17764876114354933,0.18236433493748272,0.18065478249584788,0.1674453888423023,0.2285949956983866,0.19064957218381418,0.23788084380738672,0.22359550293124408,0.18116881957927777,0.1876352562219421,0.19730937403226545,0.2216446497183744,0.18694470531237295,0.1782900945637106,0.2018654551419109,0.1674453888423022,0.22726283112474965,0.2506806741143408,0.19763669453911903,0.2232074007354623,0.24182095261130032,0.227665371658887,1.0,0.17161462650537473,0.17866621468901944,0.1674453888423022,0.1674453888423022,0.18456523427633165,0.19303757866375537,0.1674453888423022,0.1898673113397885,0.21521087450640897,0.1881535618160579,0.1812368793623379,0.1674453888423022,0.24143541955688275,0.18675930733037605,0.1674453888423023,0.1674453888423023,0.22380316248962695,0.1674453888423023,0.18675930733037582,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.19222071014799758,0.18560838589123319,0.1674453888423022,0.1674453888423022,0.1674453888423022
Libya,0.18074397491830374,0.17640960680897955,0.18185728692122116,0.2642101579997749,0.20436119252361495,0.22401330980544865,0.17400793342001486,0.1949096946877651,0.19400562853398184,0.20733210715866301,0.18640740777151643,0.19121053348831363,0.18503559838640649,0.18999276942619503,0.16913289668004194,0.16969687944104028,0.19329605765965896,0.17130329076991035,0.18605507113009034,0.1816189470939924,0.19795054140662904,0.17997603859219435,0.27027049804677494,0.17745389340253148,0.19415699989720359,0.1814620969150823,0.178513894344842,0.18060044331589786,0.27456616986792104,0.2579649104995797,0.28933583445060973,0.23378238175321153,0.18528209454213196,0.1788318355435885,0.41608168642909615,0.1946445268979683,0.20317538434907034,0.29505689998081885,0.21558874893232716,0.19771690034836054,0.18089803469090227,0.18133318266512521,0.17368957724733047,0.18771863792415844,0.18338170536495346,0.17150370863964937,0.1674453888423023,0.17294743145069869,0.17053013366953895,0.1737079737785604,0.2132910799114397,0.17424268787987374,0.1811040561841375,0.17079372831801432,0.17740687921424936,0.16951500660411867,0.16993551295192189,0.17039249789374855,0.1843235153873648,0.1728197516933183,0.1863492987764126,0.17569123303241418,0.3232863611858914,0.17618790618816316,0.17506283217636398,0.17930972083489094,0.1779858814493469,0.17926118492828835,0.17744986328817092,0.21423312988342758,0.18334639397613717,0.19364668039872301,0.17722742345089804,0.17047965619825356,0.18335286595930445,0.1674453888423023,0.17029807192088753,0.19655277370334312,0.1866789613467198,0.1674453888423023,0.17050179666185483,0.17276054081376435,0.16969373304800406,0.17096865088945568,0.1674453888423022,0.18517318615965028,0.1674453888423023,0.18986093693237516,0.1674453888423023,0.17199476477647158,0.1674453888423022,0.17161462650537473,1.0,0.17245447036365702,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.17076175771507163,0.1674453888423022,0.1674453888423023,0.17735587766169503,0.1674453888423023,0.17033012498654443,0.18167159855533932,0.17119283749927072,0.1674453888423023,0.18514332885922513,0.20220801990482318,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.17410522492863156,0.1728887214921222,0.1674453888423022,0.1674453888423023,0.1674453888423023
Zambia,0.2262422794564929,0.22513675039595937,0.2256255099129385,0.17882477423475596,0.23649547595623432,0.18515378713479003,0.1883814082531352,0.24983243501374797,0.2179146992180181,0.21188011146056807,0.22947229007609504,0.2102561929527469,0.2531320558549115,0.22382544789396952,0.18265132892294667,0.17443543133415484,0.25837028683701535,0.19665870578390787,0.21856170155399945,0.2086185599619299,0.22421430750006965,0.19757031900403843,0.18107166906461036,0.21651389485437444,0.27144277782019377,0.22707147210796252,0.20823012634146798,0.22668513400891976,0.1695342501615017,0.17073074316906378,0.1678996711342189,0.17855280136275054,0.20923259187057275,0.1674453888423022,0.171975966538359,0.17103626603899535,0.2052183670828297,0.18635717505279614,0.17114503609563536,0.18845367322668372,0.2430377797418044,0.22064537875095758,0.17621120467380036,0.24472384323273288,0.23943408125769916,0.1728704862303444,0.19583745455735513,0.20450241711011163,0.2154010029976936,0.22054436996764815,0.18185216273611637,0.23211792675770704,0.21537449557372623,0.18849697220487216,0.19751874171209305,0.2103646382580009,0.1931275162943512,0.20994705576548123,0.20530466860210783,0.22191144646988803,0.2041112135608495,0.20704902322823515,0.18792038649740295,0.1980007817045557,0.18977670440388938,0.2485498881744337,0.22717006861990718,0.24430437981472863,0.22072270234232882,0.19560619538485513,0.17322835826777605,0.182891829352249,0.18890165436087158,0.23253367457316199,0.1917096977664905,0.18596089002571137,0.2293324737817526,0.1832496811618327,0.19215495308155028,0.20702591307607787,0.2072192005193617,0.24753526707636808,0.17495735158676284,0.19055959697179836,0.1730957514299689,0.2265225689459185,0.17431445564009584,0.23864316685062092,0.1674453888423023,0.18324968116183282,0.1674453888423022,0.17866621468901944,0.17245447036365702,1.0,0.22982863682018106,0.18654643929310333,0.1674453888423022,0.19375855532372688,0.25313211971205474,0.1674453888423023,0.181019846884086,0.1757149977996959,0.20139446121246007,0.19740266473919676,0.19255958517114058,0.1674453888423023,0.19412568929556206,0.2125345473896445,0.17431445564009584,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.17685603022172292,0.19024443719686301,0.1674453888423022,0.1674453888423023,0.1674453888423023
Antigua and Barbuda,0.19289944801989323,0.20395224815900181,0.21191538738790994,0.17018028781414918,0.19692269347112556,0.18397425680822965,0.17874020177076322,0.20854393658462167,0.18399378071309436,0.18518656597143135,0.19708913432328246,0.18859956906027775,0.19938464759499197,0.1893573090014995,0.17905215215645542,0.1708573112470796,0.20678817174191466,0.18572666249738912,0.1960611943971542,0.1674453888423022,0.18984269047831337,0.18695364072173792,0.1674453888423023,0.1945007945321362,0.1857317124849276,0.1959201760926872,0.18279842312161798,0.1822847033678009,0.1681889642318828,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.17731329000854135,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1723424485357491,0.1674453888423023,0.1674453888423023,0.16930597057127672,0.20086069543444962,0.18919416997884064,0.1674453888423023,0.20307157252254282,0.19399838151891347,0.1674453888423023,0.1674453888423023,0.19352617268930028,0.18470175034043157,0.20047612905853907,0.1740508654535482,0.1970296010982241,0.18499389454351667,0.21205670823625733,0.17367001653573422,0.18314173213385532,0.1720144439033101,0.19845391698080306,0.18673882415509835,0.21142081505678845,0.18781333883491913,0.19299314703814774,0.17753860390683796,0.1674453888423023,0.17085282549715985,0.19419999254752496,0.19616493777722654,0.18154907685049526,0.1992966333284648,0.19281892102882148,0.1674453888423022,0.17825888224788777,0.1674453888423023,0.1674453888423022,0.1874728477197335,0.1674453888423023,0.20923852851268976,0.2627327311788388,0.1963805514909105,0.17451188988569655,0.1750100236471649,0.1975252704838335,0.1674453888423022,0.1674453888423023,0.17856830312207506,0.20716197039528195,0.1674453888423023,0.17457785164694428,0.1674453888423023,0.20274545263353294,0.26761993195859113,0.1674453888423022,0.1674453888423023,0.22982863682018106,1.0,0.2774552015789169,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.25111207771802213,0.22579331759827415,0.1894491776178595,0.1674453888423023,0.23855703339990653,0.1674453888423023,0.23376360461725298,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023
Guyana,0.1964746761536056,0.1899373732304961,0.19276843375619246,0.1749350955202169,0.20100505049346828,0.17897515665783237,0.17867788949074503,0.22055300369953112,0.19797568176747338,0.20272919530209343,0.19643399016095298,0.19856396576286017,0.20750244699015152,0.18916081468963075,0.16984128156427658,0.17233246572362715,0.19649625618728817,0.18092747525501074,0.19699213376624547,0.1674453888423022,0.19794186898597788,0.17444834875031512,0.1716438670276117,0.20443071804956048,0.17583934595979112,0.20596650871870326,0.2009169029235689,0.18827394027948796,0.1707121720959328,0.16865113000463638,0.16799886770508066,0.1681417669473937,0.1797612576177091,0.1674453888423022,0.16912422052673015,0.16827451483702616,0.1721936558597731,0.16954124269426574,0.17288989374599817,0.18556305920086125,0.1803903656143302,0.18167031370015208,0.1674453888423023,0.2009781705241933,0.22904693759124117,0.1674453888423023,0.1674453888423023,0.184398253488548,0.1791620617904488,0.1901837703992868,0.20933311087036333,0.1869356273444306,0.1884090065124212,0.19958449180904647,0.19705581360036284,0.19749045353529848,0.1731072656200715,0.17824124343165748,0.22291261448570687,0.1848647027200746,0.17218561421468348,0.1823123355416123,0.18017267105186985,0.17004517285221643,0.17658449477091887,0.1847074265074381,0.1913350879558553,0.19551156232807165,0.17874576707980905,0.23322972055346347,0.22872608166413333,0.17811075507002483,0.1674453888423023,0.17976586986546939,0.19060036774131017,0.1674453888423023,0.17317669066777186,0.2322132579601277,0.18615062477098754,0.19158812708051132,0.17990580267123513,0.18431640357960066,0.17156258467647512,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.19917428181527952,0.17533786661039052,0.1674453888423022,0.1674453888423023,0.18654643929310333,0.2774552015789169,1.0,0.1885859903730679,0.1674453888423023,0.1674453888423022,0.17519025123323928,0.1795391772793724,0.1674453888423023,0.1674453888423023,0.2141755446150555,0.1674453888423023,0.1674453888423023,0.24681627452283061,0.1674453888423023,0.2581306230393161,0.17813247330202608,0.1674453888423022,0.24320010616818033,0.292903418878123,0.1674453888423022,0.1674453888423022,0.18129346345673514,0.1674453888423022,0.1674453888423023,0.1674453888423023
Barbados,0.2013935587549457,0.20155409924597278,0.19858451597450788,0.1696331315644647,0.19396329909286536,0.17663007314181278,0.18559070112159626,0.2071345684879824,0.20531985920957552,0.2008794217590223,0.19949429966154586,0.19212141303873653,0.18782545961707142,0.21307006348505875,0.1777147581575953,0.17029950820668383,0.20103141983784079,0.18520910450325234,0.2037533420001555,0.21821742371301078,0.19522373168260865,0.18676705933927362,0.17230781990609845,0.20040609187516745,0.17998171687395736,0.20772027249483205,0.18223405702958728,0.19103123132606992,0.16823756227589715,0.1674453888423022,0.16957180765496838,0.17346394828014888,0.21278134703142082,0.1938897802057502,0.17221423849285444,0.1677120861071687,0.19846531243485355,0.16811353183359723,0.17188327397651115,0.2155356473272676,0.1950283365573101,0.1963015569983434,0.1674453888423022,0.192671346674679,0.1916396236687633,0.1674453888423022,0.20494053125617406,0.20142587177739057,0.20050738944616042,0.2145184315903763,0.17096363430761374,0.20974031829145823,0.21072797970179324,0.1674453888423022,0.22002912202998215,0.20336164938212975,0.1961862412453248,0.19526495512195774,0.1713036847305176,0.1974212365268253,0.21299614281260582,0.19671004193805885,0.17880966255877428,0.19714308781636414,0.21657752408780884,0.18900472868247153,0.19948541830876843,0.18558041045378315,0.1900172882770872,0.16936288193364568,0.17058418324917834,0.2080731293547815,0.1674453888423023,0.173036985590315,0.17859210180540164,0.23638656206580055,0.1990614626129915,0.23322080148192892,0.18935946112507218,0.1674453888423022,0.20247907305058022,0.20873222407964998,0.20234982343802943,0.1674453888423023,0.17606804961800626,0.19404818488459763,0.1674453888423023,0.1674453888423022,0.17959007630000878,0.17449491664802386,0.1674453888423022,0.18456523427633165,0.1674453888423022,0.1674453888423022,0.1674453888423022,0.1885859903730679,1.0,0.23259340645714421,0.20706487983588695,0.1957563388467658,0.1674453888423023,0.22316512493887852,0.17268062923751348,0.1726509803356634,0.1674453888423022,0.18747464352723764,0.19121464383474385,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.18823089039227925,0.1674453888423022
Guinea,0.19806579951962,0.21138142666505677,0.2048898442823618,0.16948220423881022,0.19937950864281961,0.18015327037791673,0.19002811253951746,0.21138099877527128,0.2359418991286083,0.21128887388270934,0.20982671407354847,0.21591634329635712,0.2094251562231687,0.24664890176987309,0.17098276832072956,0.17206173536903968,0.20639896072624875,0.1864589939656266,0.22827390376805268,0.24542905278359495,0.20391543834158277,0.20504909749297073,0.17034284909283726,0.20710683542122843,0.2036646668535973,0.23218107186889703,0.19409874816880812,0.2250336265056565,0.16978545505697695,0.1690035160806882,0.16888088651873034,0.17077245695478926,0.25147622917415413,0.17392723681579314,0.17219352259524368,0.1679113818939133,0.2007360381634673,0.18734825962210333,0.169842099399669,0.2527521898162921,0.21078256835341036,0.1999621878148814,0.18183398867504885,0.17195247068593966,0.192680575927342,0.1755905865216506,0.17425714556771754,0.19501456966124053,0.21327526591335288,0.20984583925772404,0.17198805568470177,0.21093126140434282,0.20688657145601697,0.2081948684004018,0.22857587108831978,0.21233651296077272,0.2119070092340536,0.20831461444111354,0.18302907776806066,0.2062717771678868,0.2511746784108396,0.20678335947082616,0.1920264820789861,0.2365682781188121,0.21490735574503872,0.19600209422540504,0.2063096103097367,0.2048831392331254,0.21675007428137127,0.1836946844741011,0.17215990379632973,0.22933091772074543,0.1674453888423023,0.20133444452922888,0.1899967205719233,0.1674453888423023,0.20625377794197552,0.25845614599384825,0.27184366670808235,0.2339285712420639,0.21803095133644124,0.21214732598244457,0.18066663632813362,0.19897998692721552,0.1674453888423023,0.17616118041604256,0.1674453888423023,0.1892043960801616,0.17946954812768479,0.18400159395152993,0.1674453888423023,0.19303757866375537,0.17076175771507163,0.19375855532372688,0.1674453888423023,0.1674453888423023,0.23259340645714421,1.0,0.23962086466374144,0.1674453888423023,0.1780235212928819,0.1674453888423023,0.17787622866745467,0.19362488067982553,0.18962752299703622,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1830832779911592,0.17946954812768479,0.1674453888423023,0.1674453888423023,0.1674453888423023
Vanuatu,0.18791892999051674,0.19423203848761605,0.18680784472296763,0.16854445254533235,0.2032577863584457,0.17577643568352608,0.1743312389572219,0.22195826983256728,0.20762267174983096,0.1819461266417871,0.21820709208975853,0.18636195361178287,0.22602465739951783,0.19421715630017933,0.17023558468473754,0.17038376595861937,0.20463766952666584,0.17799829947379253,0.1956347847310459,0.17482863916318758,0.21049669891956269,0.17825248134128824,0.17253640986643848,0.19039894597319718,0.24360739041840884,0.21291683320508414,0.1845795501688483,0.20352343019687924,0.16836151004487665,0.1691676621939433,0.1674453888423023,0.17025748440159416,0.19480714719325154,0.18360790345016365,0.17038058032114556,0.168149898227562,0.19292913231797004,0.18210360035387751,0.1674453888423022,0.17409925509960678,0.26503787558257874,0.1915761551619155,0.1674453888423022,0.21772699979221555,0.20941800516799391,0.1674453888423022,0.17593916639031681,0.17871294935426119,0.18102191682189628,0.17877968317477488,0.17233613053334906,0.1904060029801221,0.18474131495088664,0.17146808989909224,0.18153869487090757,0.17262381970034402,0.19108678145048263,0.17216397446078302,0.16963007462079427,0.17523850469125224,0.1781605178554837,0.17572299749901243,0.16997934620929733,0.17189182633399724,0.176463705364433,0.17657155474983754,0.18418435037251268,0.207774056677689,0.18363892423576378,0.17212193232613537,0.17109510749865742,0.18292938539261028,0.17496829061495678,0.19493152372686362,0.17878302755991293,0.1674453888423022,0.1750500882269208,0.1674453888423022,0.17938976711131982,0.25156972928927057,0.21987743477905097,0.22589571479875192,0.18507355200308684,0.19817014917470255,0.1674453888423022,0.19970968448841053,0.1674453888423023,0.3792805547885987,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423022,0.25313211971205474,0.1674453888423022,0.1674453888423022,0.20706487983588695,0.23962086466374144,1.0,0.1674453888423022,0.1674453888423023,0.18556728277095458,0.17376246400482098,0.17372365897739384,0.18596468281971335,0.1674453888423023,0.17388242870449166,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423022
Rwanda,0.19856090483170108,0.19945267803256206,0.20319601777748786,0.18765021496986845,0.2332532024144296,0.19725701108454752,0.1787232310679373,0.2137176374036499,0.1868625136111275,0.22678527519224412,0.21017173929795785,0.20336548675629917,0.22128675062031855,0.20549232530263117,0.17036864968250476,0.1736967041317461,0.2393064130027278,0.1863279124177868,0.19017557118342499,0.18077388706181907,0.22604075171371296,0.1792575997582151,0.18469552348236196,0.19012215079108108,0.21771960016553527,0.20807570294485633,0.19246940293014703,0.23800682348386837,0.17016734693843738,0.1674453888423023,0.17634568061518163,0.17023440785377153,0.2192448368017622,0.1674453888423022,0.17017635214035853,0.16772167239769398,0.19286616499302478,0.16954124269426574,0.1713446232176492,0.1762711786941349,0.22480234831254398,0.20576408976381022,0.1674453888423023,0.23883748849025976,0.19342710984296707,0.2127575851136515,0.1674453888423023,0.1980206292880834,0.17955008331054723,0.18898201557655736,0.21461165485020062,0.1946110616313117,0.20933120089914126,0.18238344129335282,0.1900847063951664,0.2199149114897584,0.20105568422899123,0.18289799057720457,0.19127999720988276,0.19324488842158927,0.18657201451348637,0.1881140804362259,0.1674453888423022,0.22449653093357624,0.22919844847466508,0.2419534030963283,0.1845361558620674,0.1972024907158758,0.1896548856286615,0.23887716476855458,0.17601703157021842,0.17207933429845235,0.17421853779130836,0.1735826693499538,0.18321283636873886,0.1674453888423023,0.17239442302438024,0.1674453888423023,0.1674453888423022,0.2509411908151362,0.1778075501536156,0.20762977516364156,0.2131508099898035,0.1674453888423023,0.1674453888423022,0.22885640286366882,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.21551981791817243,0.19754612149566075,0.1898673113397885,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.17519025123323928,0.1957563388467658,0.1674453888423023,0.1674453888423022,1.0,0.19181391828436367,0.1674453888423023,0.20629344510696934,0.17314221759417248,0.1674453888423023,0.1674453888423023,0.22003671939275493,0.1764060203442831,0.21797677860857356,0.23380062265481893,0.18207506638775672,0.1674453888423023,0.1674453888423023,0.1674453888423022,0.1674453888423022,0.1674453888423023,0.1674453888423022,0.1674453888423023,0.1674453888423023
Namibia,0.18791029002388981,0.1894287290394101,0.18823110662705167,0.17466857604597974,0.2036749608841777,0.1775343520960304,0.17483704557583857,0.20217722127530258,0.18688296496416346,0.1898211550415173,0.19382124856056093,0.19360484832425784,0.21845559016205296,0.1922883150416772,0.1710746044427569,0.17025194617390416,0.2155434517989646,0.1779253114411976,0.18802583309757115,0.19065121223469372,0.2023073268228065,0.17541352719185965,0.17625784748220263,0.17825914810890875,0.23308966289747834,0.20341695596070586,0.19256046069469124,0.22303413441126896,0.1709382111057588,0.16889893062289563,0.1697377161841186,0.17914180253094025,0.20859364843798167,0.1674453888423022,0.16958992091324698,0.1683508174719741,0.18743905387674187,0.17433725435247738,0.1881042958617698,0.18043312973273007,0.24631936045789637,0.21732467211484052,0.19950103587903667,0.21305925248738267,0.2120159195261888,0.18234089775327977,0.1674453888423023,0.1861027286074073,0.19728340130064226,0.18047494934867603,0.18242045910559146,0.19318699383279714,0.19599718138084443,0.18338017805552476,0.22696649133474234,0.1792039716170979,0.1766076034965166,0.1843297508833961,0.19657788405727727,0.17612310209309012,0.19145863375963657,0.17375485927869716,0.17284340866975745,0.17783386824694958,0.1737501996580071,0.24072327237250757,0.19205747685059427,0.19141609342692611,0.19284861648578344,0.18727773800917868,0.19445022423616332,0.17556378282979423,0.1674453888423023,0.17659585630592745,0.18480342282773088,0.1674453888423023,0.21013368557633016,0.18564734601629307,0.17641112192249686,0.1674453888423023,0.2372409791578325,0.17374398044097072,0.1674453888423023,0.17914488266551787,0.1674453888423023,0.25305123218101166,0.1674453888423023,0.1801172370640658,0.1674453888423023,0.18564734601629318,0.17982017279251605,0.21521087450640897,0.17735587766169503,0.181019846884086,0.1674453888423023,0.1795391772793724,0.1674453888423023,0.1780235212928819,0.1674453888423023,0.19181391828436367,1.0,0.1674453888423023,0.17588563620358766,0.17582731143180308,0.18043191103046463,0.1674453888423023,0.18477859328943513,0.2116223388332349,0.1674453888423023,0.2038928265486296,0.1674453888423023,0.20336641726921567,0.19950103587903678,0.1674453888423023,0.20336641726921567,0.19252641422866557,0.1674453888423023,0.1674453888423023,0.1674453888423023
Comoros,0.17340558842283849,0.18262982364675528,0.17973502484716175,0.16919945571976225,0.17784182797501824,0.17228594449929568,0.17262227050493817,0.17770881696933027,0.17640480799311198,0.1824102697717057,0.1844118947448854,0.17205929579597778,0.18154297857861057,0.18307024643775416,0.16993909547376385,0.16836821061492468,0.18167860041927764,0.17343282740782884,0.17257276301179436,0.17822466406779136,0.17965205872379053,0.16969866125574595,0.1698490522149536,0.1821739881697425,0.17503559406886826,0.18543770040425533,0.17373731866354725,0.17614951017318747,0.16851258030783856,0.16889893062289563,0.1674453888423023,0.17153810493284627,0.17193152069213025,0.1674453888423022,0.17174000559136637,0.16835894053747658,0.18492378996427294,0.17042088500691788,0.1674453888423023,0.17448259475544203,0.1837758083452462,0.1788813243760029,0.1674453888423023,0.1856070104964962,0.1709997502017241,0.1674453888423023,0.18263643839273902,0.1816327664031041,0.17964894577460766,0.1833689921113738,0.1705009567848551,0.1805844708314478,0.17725747769319267,0.17359723753668177,0.17145628386882406,0.19656874450294382,0.19747991007529953,0.18089950699011603,0.17053571389281408,0.18376900448410205,0.19070985776596971,0.1731298286856766,0.17108819940595876,0.19084780862078465,0.17212994238246515,0.18410307084579114,0.1807185966956013,0.17404367056896697,0.18281180649062223,0.17477722353675673,0.1729454296257421,0.19425238659223065,0.18047729924084632,0.1674453888423023,0.17371077645799782,0.2697826152195111,0.18420377231881468,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.2030869711567458,0.17596985761386963,0.18276029150890827,0.1674453888423023,0.1674453888423023,0.17576147360470662,0.1674453888423023,0.1838422284705199,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1881535618160579,0.1674453888423023,0.1757149977996959,0.1674453888423023,0.1674453888423023,0.22316512493887852,0.1674453888423023,0.18556728277095458,0.1674453888423023,0.1674453888423023,1.0,0.1674453888423023,0.17787073958009658,0.18429535945692022,0.1674453888423023,0.17819327311386535,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023,0.1674453888423023
